gene,mean_expr_human_Art_EC,mean_expr_human_Cap_EC,mean_expr_human_EC,mean_expr_human_Pericyte,mean_expr_human_SMC,mean_expr_human_Ven_EC,mean_expr_macaque_Art_EC,mean_expr_macaque_Fibroblast,mean_expr_macaque_Pericyte,mean_expr_macaque_SMC,mean_expr_macaque_Ven_EC,mean_expr_marmoset_Art_EC,mean_expr_marmoset_Cap_EC,mean_expr_marmoset_Fibroblast,mean_expr_marmoset_Pericyte,mean_expr_marmoset_SMC,mean_expr_marmoset_Ven_EC,mean_expr_mouse_Art_EC,mean_expr_mouse_Cap_EC,mean_expr_mouse_Pericyte,mean_expr_mouse_SMC,mean_expr_mouse_Ven_EC,mean_expr_pig_Cap_EC,mean_expr_pig_Fibroblast,mean_expr_pig_Pericyte,mean_expr_rat_Cap_EC,mean_expr_rat_Pericyte,pct_expr_human_Art_EC,pct_expr_human_Cap_EC,pct_expr_human_EC,pct_expr_human_Pericyte,pct_expr_human_SMC,pct_expr_human_Ven_EC,pct_expr_macaque_Art_EC,pct_expr_macaque_Fibroblast,pct_expr_macaque_Pericyte,pct_expr_macaque_SMC,pct_expr_macaque_Ven_EC,pct_expr_marmoset_Art_EC,pct_expr_marmoset_Cap_EC,pct_expr_marmoset_Fibroblast,pct_expr_marmoset_Pericyte,pct_expr_marmoset_SMC,pct_expr_marmoset_Ven_EC,pct_expr_mouse_Art_EC,pct_expr_mouse_Cap_EC,pct_expr_mouse_Pericyte,pct_expr_mouse_SMC,pct_expr_mouse_Ven_EC,pct_expr_pig_Cap_EC,pct_expr_pig_Fibroblast,pct_expr_pig_Pericyte,pct_expr_rat_Cap_EC,pct_expr_rat_Pericyte
LIFR,0.786719024181366,0.4020658433437347,1.2121737003326416,0.2304955422878265,0.6732430458068848,0.6099869608879089,0.3641209602355957,0.1030298471450805,0.0617872476577758,0.2092973589897155,0.1593082845211029,0.4465385377407074,1.1563156843185425,0.3023653328418731,0.9288331866264344,0.7127010822296143,0.3328407406806946,0.4366136789321899,0.4167689383029938,0.3183217048645019,1.1505855321884155,0.4261716306209564,0.2467366009950637,0.0,0.259562224149704,0.2198422104120254,0.1084318608045578,0.3171355426311493,0.1516913324594497,0.5251457095146179,0.1322559416294098,0.3029732704162597,0.2946979105472564,0.1047806143760681,0.0303332302719354,0.0145542751997709,0.0757159665226936,0.0516469553112983,0.1836807131767273,0.5070734024047852,0.1462522894144058,0.4361997246742248,0.414219468832016,0.156613752245903,0.2210708111524582,0.2370275408029556,0.1690975427627563,0.5441176295280457,0.2073515504598617,0.1380670666694641,0.0,0.1381818205118179,0.1445874273777008,0.0857142880558967
LIG1,0.0267124883830547,0.0214035771787166,0.0391062013804912,0.0531718991696834,0.0543787479400634,0.0264642909169197,0.0223533790558576,0.0185984708368778,0.0099665895104408,0.0295964665710926,0.0248999521136283,0.119384154677391,0.1858246773481369,0.1314600557088852,0.1596629470586776,0.1996550559997558,0.1177844181656837,0.0339634679257869,0.0686996579170227,0.0410971231758594,0.0141079202294349,0.036763422191143,0.0537465885281562,0.0,0.0455474480986595,0.2547480762004852,0.3294284641742706,0.0121483374387025,0.0100422836840152,0.0234988592565059,0.0330914705991745,0.0297327805310487,0.017262639477849,0.0072036674246191,0.0050451573915779,0.0022741055581718,0.0103962337598204,0.0079508246853947,0.0510421618819236,0.0975532680749893,0.0690127983689308,0.0846047177910804,0.149922713637352,0.0573192238807678,0.0310880821198225,0.0505170673131942,0.02597994543612,0.0294117648154497,0.0254476908594369,0.0315581858158111,0.0,0.0218181814998388,0.1650265008211136,0.2214285731315612
LIG3,0.0238355528563261,0.0244358405470848,0.0721753314137458,0.0659793615341186,0.0493619404733181,0.063971996307373,0.0130456816405057,0.0159459430724382,0.0100994734093546,0.0192107632756233,0.0162367168813943,0.1531691253185272,0.208436369895935,0.1413376033306121,0.1193140819668769,0.111261062324047,0.170507937669754,0.0911871641874313,0.1026976183056831,0.1060424745082855,0.0729165002703666,0.0985867530107498,0.409627765417099,0.7275517582893372,0.4573259651660919,0.1043597757816314,0.1374973058700561,0.0121483374387025,0.0147991543635725,0.0440841130912303,0.0418865419924259,0.0304855108261108,0.0369913689792156,0.0045841517858207,0.0046091559343039,0.0022741055581718,0.00745390355587,0.0059464154765009,0.0679772645235061,0.1095236390829086,0.070840947329998,0.0631067976355552,0.0942813009023666,0.0857142880558967,0.0639032796025276,0.0657087936997413,0.0576572455465793,0.0441176481544971,0.0612629577517509,0.2071005851030349,0.4166666567325592,0.2109090834856033,0.0772142335772514,0.0964285731315612
LIG4,0.0285342987626791,0.0133291846141219,0.063881054520607,0.0822841674089431,0.0489592105150222,0.0320293307304382,0.0,0.0072767999954521,0.0071516204625368,0.0092793991789221,0.0097392182797193,0.0557750985026359,0.1013647019863128,0.0494999997317791,0.0557088181376457,0.0652788057923317,0.0762678235769271,0.0158069115132093,0.031732227653265,0.0291205551475286,0.0835872739553451,0.0383431203663349,0.0706826373934745,0.2646947205066681,0.0639172792434692,0.034862320870161,0.0223196279257535,0.015345268882811,0.0068710357882082,0.0368001013994216,0.0506816171109676,0.0308618750423192,0.0283600501716136,0.0,0.0021800061222165,0.001667677424848,0.0033346409909427,0.0032738691661506,0.0253434386104345,0.0569382533431053,0.0260511878877878,0.0298196952790021,0.0510046370327472,0.0388007052242755,0.0086355786770582,0.0210487786680459,0.0180036462843418,0.0441176481544971,0.0197926480323076,0.0374753437936306,0.1666666716337204,0.036363635212183,0.0249810740351676,0.0178571436554193
LIMCH1,2.614182233810425,1.5670372247695925,2.291147232055664,0.3564271628856659,0.4035423099994659,1.7059465646743774,0.8092210292816162,0.3666315376758575,0.2873199880123138,0.7321388721466064,0.951393187046051,0.588699996471405,1.424707531929016,0.5579084753990173,1.1158455610275269,1.0558699369430542,0.4413556158542633,1.348313570022583,1.6667869091033936,0.1804574579000473,0.0563837997615337,1.3705254793167114,0.5299829840660095,0.0,1.010403037071228,0.4542693793773651,0.1577820628881454,0.7634271383285522,0.4904862642288208,0.8052318096160889,0.1879947185516357,0.1851712465286255,0.649815022945404,0.2102161049842834,0.1000311449170112,0.0671619176864624,0.239113375544548,0.2733346819877624,0.2308147847652435,0.6017130613327026,0.2468007355928421,0.5069348216056824,0.5177743434906006,0.1973544955253601,0.4991364479064941,0.6725541949272156,0.0941203311085701,0.0441176481544971,0.5117813348770142,0.2623274028301239,0.0,0.4145454466342926,0.2641938030719757,0.1214285716414451
LIMD1,0.1198814958333969,0.1149964779615402,0.1525762379169464,0.1353946775197982,0.1402516812086105,0.1448891758918762,0.028063129633665,0.0622829124331474,0.0462668910622596,0.170528307557106,0.0687381699681282,0.1161907985806465,0.1030032858252525,0.0888843759894371,0.1236480623483657,0.1875545233488083,0.1396441161632537,0.2674067914485931,0.1930053532123565,1.3621574640274048,1.4191961288452148,0.1674974262714386,0.1851311475038528,0.531146764755249,0.18245430290699,0.0423780903220176,0.5033890604972839,0.0569053702056407,0.0523255802690982,0.0900050699710846,0.0782761648297309,0.0730146765708923,0.0850801467895507,0.008513425476849,0.0178760513663291,0.0110673131421208,0.0621812492609024,0.0244537983089685,0.0496210344135761,0.0561659708619117,0.0420475304126739,0.0662274584174156,0.1329211741685867,0.0647266283631324,0.1485319584608078,0.1197950020432472,0.5820419192314148,0.6323529481887817,0.0989632457494735,0.0907297804951667,0.3333333432674408,0.0927272737026214,0.0310370922088623,0.2642857134342193
LIMK1,0.0330655425786972,0.0807871371507644,0.0665287673473358,0.0646220743656158,0.0574880465865135,0.1029980108141899,0.0173296928405761,0.0323972702026367,0.0118839396163821,0.0378296487033367,0.0349207706749439,0.0874049142003059,0.1717802435159683,0.0985385850071907,0.1534176468849182,0.1232034116983413,0.1219273805618286,0.0860215052962303,0.0818239822983741,0.2807493209838867,0.2504369020462036,0.1103919520974159,0.1936946958303451,0.3705365359783172,0.1313788294792175,0.0295023024082183,0.0814031064510345,0.0159846544265747,0.0354122631251812,0.0385736003518104,0.0394678972661495,0.031614601612091,0.0653514191508293,0.0045841517858207,0.0092183118686079,0.0028805336914956,0.0137308752164244,0.0133627317845821,0.0380151569843292,0.0922877117991447,0.051188301295042,0.0828710123896598,0.0927357003092765,0.0569664910435676,0.0569948181509971,0.0535371117293834,0.1376481354236602,0.147058829665184,0.0603204518556594,0.1005917191505432,0.25,0.0672727301716804,0.023467069491744,0.0464285723865032
LIMK2,0.6085267663002014,0.7049288749694824,0.4677353799343109,0.1432405859231948,0.0896232724189758,0.8815453052520752,0.1817546337842941,0.1073498055338859,0.0641370043158531,0.1646932363510131,0.1449091434478759,0.1865318417549133,0.5025948882102966,0.1648052036762237,0.3523678779602051,0.4745912253856659,0.168492704629898,0.3634073734283447,0.4083455801010132,0.1382137686014175,0.1343319565057754,0.4032135009765625,0.1930308192968368,0.4256375730037689,0.3231506049633026,0.1290379762649536,0.122647151350975,0.2627877295017242,0.2642706036567688,0.2484798580408096,0.0865215510129928,0.0541964620351791,0.4155363738536834,0.0530451871454715,0.0305823739618062,0.0150090968236327,0.0596312284469604,0.0476381368935108,0.0791094303131103,0.2421455383300781,0.0804387554526329,0.1875866800546646,0.3106645941734314,0.0818342119455337,0.2055267691612243,0.2225679457187652,0.0722424760460853,0.0882352963089943,0.196041464805603,0.1065088734030723,0.25,0.1490909159183502,0.0885692685842514,0.1035714298486709
LIMS2,0.6103206276893616,0.8191829919815063,1.0677616596221924,0.121576502919197,0.3552815318107605,1.060983657836914,0.4163129925727844,0.0722347795963287,0.1291317045688629,0.4444268941879272,0.333394855260849,0.2623184621334076,0.7604725956916809,0.1751941889524459,0.567377507686615,0.6331548690795898,0.2912968397140503,0.8022941946983337,1.5767465829849243,0.3206508457660675,0.7965969443321228,1.055679440498352,0.5836681127548218,0.0,0.3052821457386017,0.5829961895942688,0.2143028378486633,0.2666240334510803,0.3123678565025329,0.5165315270423889,0.074648194015026,0.182913064956665,0.4895191192626953,0.1126391589641571,0.0196200553327798,0.0303214062005281,0.1551588922739029,0.0968798026442527,0.1097820922732353,0.3570751547813415,0.0822669118642807,0.2936893105506897,0.3771252036094665,0.1343915313482284,0.3454231321811676,0.6464720368385315,0.1406107544898986,0.3970588147640228,0.4429783225059509,0.2978303730487823,0.0,0.165454551577568,0.3277819752693176,0.1642857193946838
LIN28B,0.0029212115332484,0.0007012104033492,0.0139425974339246,0.01347700599581,0.0049578850157558,0.0021826489828526,0.0028778319247066,0.0157910920679569,0.0020559926051646,0.009859693236649,0.0165175236761569,0.0098301991820335,0.0121529791504144,0.0538925714790821,0.0568073093891143,0.0683159604668617,0.0069358879700303,0.0387202054262161,0.0217590350657701,0.0362483672797679,0.086957149207592,0.0428808219730854,0.0,0.0,0.0190953090786933,0.0,0.0,0.0019181586103513,0.000528541218955,0.0087408162653446,0.0086851362138986,0.0037636430934071,0.0024660911876708,0.0006548788514919,0.0044222981669008,0.0004548210999928,0.0035307963844388,0.0071490611881017,0.0043818093836307,0.0064941905438899,0.0260511878877878,0.0270457696169614,0.043276660144329,0.0038800705224275,0.0172711573541164,0.0121716847643256,0.0184594355523586,0.0588235296308994,0.0226201694458723,0.0,0.0,0.0072727273218333,0.0,0.0
LIN52,0.1439503580331802,0.1329909265041351,0.262486845254898,0.3357800245285034,0.2269463688135147,0.1391424089670181,0.0582679510116577,0.0864470824599266,0.0554722882807254,0.1318682432174682,0.1072347462177276,0.3332632184028625,0.3866122364997864,0.2618419229984283,0.3744895756244659,0.4356445670127868,0.3902746438980102,0.2337471693754196,0.2486928552389145,0.3295927345752716,0.3439525365829468,0.2382492870092392,0.0822228118777275,0.0,0.0814877822995185,0.0071353362873196,0.0042869467288255,0.0652173906564712,0.0523255802690982,0.1387129426002502,0.1809586584568023,0.1144147515296936,0.0752157866954803,0.0170268509536981,0.0253503583371639,0.0130382049828767,0.0490388385951519,0.0383510403335094,0.1393889188766479,0.1918067932128906,0.1188299804925918,0.193134531378746,0.2828438878059387,0.1820105761289596,0.131260797381401,0.1431316882371902,0.1608933508396148,0.1617647111415863,0.1272384524345398,0.0473372787237167,0.0,0.0381818190217018,0.0060560181736946,0.0035714285913854
LIN7A,0.0135393068194389,0.0215449463576078,0.067349836230278,1.1437673568725586,0.4963334798812866,0.0163284968584775,0.0281905997544527,0.0895416960120201,0.3004923462867737,0.1182973831892013,0.2518852055072784,0.0426812767982482,0.0266801640391349,0.157198816537857,0.1355527490377426,0.1313098818063736,0.064187616109848,0.1220248788595199,0.1089341938495636,1.987477779388428,1.5565435886383057,0.1421974450349807,0.0438983924686908,0.1598910540342331,0.3894413411617279,0.0,0.0511588454246521,0.0057544754818081,0.0095137422904372,0.0377501882612705,0.5297933220863342,0.2310876995325088,0.0135635016486048,0.0072036674246191,0.0244160704314708,0.0704972743988037,0.0413887798786163,0.0827821195125579,0.01930364780128,0.0152350198477506,0.0744972601532936,0.0651872381567955,0.0927357003092765,0.0331569649279117,0.0656303986907005,0.0633293688297271,0.6829990744590759,0.6323529481887817,0.0716305375099182,0.0197238661348819,0.0833333358168602,0.1672727316617965,0.0,0.0357142873108387
LIN7B,0.0156558342278003,0.014860956929624,0.0777716860175132,0.0747021362185478,0.0909855887293815,0.0153118651360273,0.0197037234902381,0.0178495235741138,0.0206549223512411,0.0405262000858783,0.0382275097072124,0.0225732289254665,0.0484841093420982,0.098327025771141,0.1572934985160827,0.2129406183958053,0.0256578549742698,0.132487267255783,0.0921540558338165,0.1082783043384552,0.0459930747747421,0.1259971261024475,0.0601493641734123,0.11868816614151,0.0677599310874939,0.0013782498426735,0.0,0.0070332479663193,0.0052854120731353,0.0440841130912303,0.0441952496767044,0.0511855483055114,0.0110974106937646,0.0058939098380506,0.0051697292365133,0.0048514250665903,0.014319340698421,0.0132291037589311,0.0094741825014352,0.0273458063602447,0.0475319921970367,0.0811373069882392,0.1360123604536056,0.0126984128728508,0.0535405874252319,0.0485952235758304,0.0528714694082737,0.0294117648154497,0.0574929304420948,0.0335305705666542,0.0833333358168602,0.0345454551279544,0.0007570022717118,0.0
LIN7C,0.043492529541254,0.0543516986072063,0.1587767750024795,0.1924991309642791,0.1250007003545761,0.0530394054949283,0.0102469259873032,0.0143201667815446,0.0098995557054877,0.0267101023346185,0.0214216019958257,0.1333954930305481,0.3587298691272735,0.2577992975711822,0.4787840545177459,0.5438029170036316,0.1786698549985885,0.2365666031837463,0.2901058793067932,0.2658593952655792,0.3384832143783569,0.2258442491292953,0.6532124280929565,1.3381105661392212,0.3825600147247314,0.1126052439212799,0.0947695448994636,0.0230179019272327,0.0243128966540098,0.090068407356739,0.1184036955237388,0.0733910426497459,0.0320591852068901,0.0026195154059678,0.004235440865159,0.0024257125332951,0.0100039234384894,0.0075499434024095,0.0579109415411949,0.1878751665353775,0.1252285242080688,0.2461858540773391,0.327666163444519,0.0874779522418975,0.1381692588329315,0.1807449460029602,0.1426618099212646,0.2058823555707931,0.1215834096074104,0.3195266127586365,0.6666666865348816,0.1963636428117752,0.0809992402791976,0.0678571462631225
LINGO1,0.0703915953636169,0.1550872176885604,0.1572100669145584,0.2817073166370392,0.2331464886665344,0.138534128665924,0.0198268201202154,0.0716161429882049,0.0310606155544519,0.0651715621352195,0.0922491177916526,0.0290833432227373,0.0312174241989851,0.0859298780560493,0.1483357697725296,0.2064737677574157,0.0232187584042549,0.2564043998718261,0.1451187282800674,0.2072468549013137,0.1249298080801963,0.2318896949291229,0.0538145042955875,0.1460065394639969,0.2092567533254623,0.0044382563792169,0.0943246483802795,0.0345268547534942,0.0697674453258514,0.0748669877648353,0.150395780801773,0.1178020313382148,0.0912453755736351,0.0052390308119356,0.0198691990226507,0.007580351550132,0.0237347986549139,0.0356784909963607,0.0121980104595422,0.0154105378314852,0.0388482622802257,0.0748959779739379,0.1329211741685867,0.0123456791043281,0.1174438670277595,0.0778804793953895,0.1002734750509262,0.073529414832592,0.1055607944726944,0.0276134125888347,0.0833333358168602,0.1000000014901161,0.0022710068151354,0.0642857179045677
LINGO3,0.0,0.0,0.0022381301969289,0.0018085017800331,0.0050822841003537,0.0,0.0,0.0060317125171422,0.0006569441757164,0.0035410274285823,0.0092733977362513,0.0021215360611677,0.0041206455789506,0.0102551663294434,0.0046767652966082,0.0,0.0044178157113492,0.0185635257512331,0.0091814063489437,0.0107780341058969,0.0,0.0177199412137269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011401063529774,0.0014291995903477,0.0026345502119511,0.0,0.0,0.0015571473632007,0.0001516070333309,0.0013730875216424,0.003741564694792,0.0011842728126794,0.0022466387599706,0.0059414990246295,0.0020804437808692,0.0,0.0024691359139978,0.0138169256970286,0.0057655349373817,0.0056973565369844,0.0,0.0113100847229361,0.0,0.0,0.0,0.0,0.0
LIPA,0.1056452915072441,0.0938401073217392,0.3480590581893921,0.2740370035171509,0.1962786614894867,0.1301821023225784,0.0244958382099866,0.0264689028263092,0.0157681629061698,0.0347951427102088,0.0266839656978845,0.1672728955745697,0.1499521881341934,0.2005107998847961,0.15468230843544,0.2790416777133941,0.2232771068811416,0.2490000128746032,0.4468986988067627,0.1272185742855072,0.0845697820186615,0.2449943423271179,0.4564573466777801,0.4101773202419281,0.4218752086162567,0.3051580190658569,0.1673274785280227,0.0511508956551551,0.0406976751983165,0.1859640181064605,0.1532541811466217,0.1065111011266708,0.0752157866954803,0.0065487883985042,0.0075988788157701,0.003790175775066,0.0127500984817743,0.0098216077312827,0.0707010924816131,0.0804928541183471,0.0968921408057212,0.0787101238965988,0.1993817687034607,0.104938268661499,0.1502590626478195,0.2609133422374725,0.0706472173333168,0.0441176481544971,0.1413760632276535,0.2287968397140503,0.25,0.1927272677421569,0.1990915983915329,0.1178571432828903
LIPC,0.002090916968882,0.0,0.0048006041906774,0.0076470649801194,0.0059967753477394,0.0020886196289211,0.0030556116253137,0.0065685617737472,0.0027797014918178,0.0050370832905173,0.0086734108626842,0.0642117634415626,0.0244836956262588,0.0527037195861339,0.0134689379483461,0.0167162790894508,0.0599084496498107,0.0181901790201663,0.0178696624934673,0.0045752199366688,0.0,0.0146771911531686,0.0945097878575325,0.0,0.0504662282764911,0.000722728553228,0.0,0.0006393861840479,0.0,0.0032303014304488,0.0043975375592708,0.0033872788771986,0.0012330455938354,0.0006548788514919,0.0019308626651763,0.0006064281333237,0.0017653981922194,0.0031402418389916,0.0281856935471296,0.0127777578309178,0.0274223033338785,0.0069348127581179,0.0154559509828686,0.030511463060975,0.0138169256970286,0.011622586287558,0.0022789426147937,0.0,0.009425071068108,0.0552268251776695,0.0,0.0309090912342071,0.0007570022717118,0.0
LIPE,0.0137055879458785,0.0453331172466278,0.1385829597711563,0.0431018956005573,0.01544766779989,0.054839264601469,0.0401721745729446,0.0325755663216114,0.0263501852750778,0.0485565140843391,0.0861195847392082,0.2269478440284729,0.3180918097496032,0.1844093352556228,0.2258945703506469,0.2342887371778488,0.2551691830158233,0.1672648638486862,0.302779346704483,0.0785380899906158,0.0632632300257682,0.2310506701469421,0.0457263812422752,0.1363063603639602,0.0291982199996709,1.057754397392273,0.19001105427742,0.0083120204508304,0.0243128966540098,0.0818343013525009,0.0289138089865446,0.010161836631596,0.0382244139909744,0.0117878196761012,0.0092183118686079,0.0059126741252839,0.0188309140503406,0.025188747793436,0.0971103757619857,0.1569136828184127,0.084552101790905,0.1220527067780494,0.1746522337198257,0.1225749552249908,0.0949913635849952,0.1757115423679351,0.0435278043150901,0.0294117648154497,0.1225259155035018,0.0256410259753465,0.0833333358168602,0.0163636356592178,0.5003784894943237,0.1321428567171096
LIPT2,0.0,0.0,0.001216952688992,0.0049000536091625,0.0046778921969234,0.0,0.003520319238305,0.0012247425038367,0.0005753487930633,0.002485254779458,0.0010003872448578,0.0042657987214624,0.0109209585934877,0.0090848971158266,0.0104698380455374,0.0030774588230997,0.0081019047647714,0.0237689204514026,0.0231427047401666,0.0243127979338169,0.0889986008405685,0.0190450213849544,0.0185321345925331,0.0,0.0376740097999572,0.1631434559822082,0.1534111499786377,0.0,0.0,0.0007600709213875,0.0028583991806954,0.0030109146609902,0.0,0.0006548788514919,0.0003737153601832,0.0001516070333309,0.0009807767346501,0.0004008819523733,0.0017764093354344,0.0063537755049765,0.0045703840442001,0.0058945906348526,0.0046367850154638,0.0042328042909502,0.0155440410599112,0.0139104966074228,0.0136736556887626,0.0441176481544971,0.0122525915503501,0.0098619330674409,0.0,0.0181818176060915,0.1150643453001976,0.1071428582072258
LITAF,0.032080952078104,0.1991608887910843,0.1802856922149658,0.0606483779847621,0.348309576511383,0.3566051125526428,0.0644603222608566,0.0609155446290969,0.0258480459451675,0.171445831656456,0.0384779460728168,0.2988349199295044,0.6239617466926575,0.344292014837265,0.334141194820404,0.3119374811649322,0.3262465298175812,0.226055160164833,0.2025619149208068,0.3742793500423431,0.7225074172019958,0.2237221896648407,0.7852592468261719,1.2500892877578735,0.5763406753540039,0.73654705286026,0.4834519624710083,0.0127877239137887,0.07346723228693,0.0931086912751197,0.0373790673911571,0.1704930365085601,0.1652281135320663,0.0170268509536981,0.0180006232112646,0.0062158885411918,0.0615927800536155,0.0130954766646027,0.1252960711717605,0.2962403893470764,0.1613345593214035,0.1764909774065017,0.2256568819284439,0.1513227522373199,0.1278065592050552,0.1209847182035446,0.1768459379673004,0.3970588147640228,0.1112158372998237,0.3767258524894714,0.75,0.2581818103790283,0.381529152393341,0.3142857253551483
LIX1L,0.0818246230483055,0.0955936759710311,0.1464027315378189,0.2466470450162887,0.1783137172460556,0.1105712726712226,0.0085094952955842,0.00337940081954,0.0023956503719091,0.0070105446502566,0.0044802078045904,0.1594872623682022,0.1962091475725174,0.166514977812767,0.1460243612527847,0.1995921730995178,0.1989037841558456,0.0856655836105346,0.1232252642512321,0.2292407006025314,0.2102409601211547,0.1096392497420311,0.321827620267868,0.9872679114341736,0.2361897677183151,0.4297676086425781,0.9280370473861694,0.0421994887292385,0.0443974621593952,0.0869647860527038,0.1422603279352188,0.1001129075884819,0.0702835991978645,0.0026195154059678,0.0010588602162897,0.0006064281333237,0.0023538642562925,0.0015367141459137,0.0686878263950347,0.1073472127318382,0.0804387554526329,0.0794036090373992,0.149922713637352,0.0962962955236435,0.0552677027881145,0.0760501474142074,0.1144029200077056,0.147058829665184,0.0631479769945144,0.1775147914886474,0.5833333134651184,0.1290909051895141,0.2664647996425628,0.5035714507102966
LLGL2,0.1635767966508865,0.270049124956131,0.1613203436136245,0.0303734857589006,0.0546756908297538,0.3150817155838012,0.1503129303455352,0.0858508795499801,0.0472032725811004,0.0946912243962287,0.1380348652601242,0.0190406180918216,0.0316073484718799,0.0118814725428819,0.032469242811203,0.0524825155735015,0.019922386854887,0.0158953666687011,0.0207313857972621,0.0246003419160842,0.0624193027615547,0.0226885136216878,0.0,0.0,0.0,0.0342806801199913,0.0705491006374359,0.0799232721328735,0.1205073967576026,0.0927286520600318,0.0207783635705709,0.0327436961233615,0.1726263910531997,0.0438768826425075,0.0252880714833736,0.0110673131421208,0.0337387211620807,0.0408231429755687,0.0085267648100852,0.0169551018625497,0.0063985376618802,0.0201109573245048,0.0417310670018196,0.0104056438431143,0.0103626940399408,0.0147341443225741,0.0152689153328537,0.0294117648154497,0.0141376061365008,0.0,0.0,0.0,0.023467069491744,0.0535714291036129
LMAN1,0.1606878191232681,0.107560858130455,0.3090870976448059,0.3545111715793609,0.2079657912254333,0.1757076233625412,0.0319472588598728,0.0377318896353244,0.0255670379847288,0.0602963529527187,0.0477724783122539,0.4023441076278686,0.5567308664321899,0.3163239061832428,0.6490389704704285,0.7372677326202393,0.4828795790672302,0.3479075729846954,0.4352197647094726,0.2525246441364288,0.3386833965778351,0.2912831902503967,0.6925007700920105,1.0293251276016235,0.5756944417953491,0.7404103875160217,0.6214434504508972,0.0748081877827644,0.0517970398068428,0.1747529804706573,0.2065743207931518,0.1151674836874008,0.1060419231653213,0.0098231825977563,0.0113360323011875,0.0062158885411918,0.0229501761496067,0.0163693465292453,0.1700615882873535,0.2734931707382202,0.1425959765911102,0.3269764184951782,0.426584243774414,0.2236331552267074,0.1917098462581634,0.2521277666091919,0.1376481354236602,0.1911764740943908,0.155513659119606,0.341222882270813,0.5833333134651184,0.2654545307159424,0.4065102338790893,0.3821428716182709
LMAN2,0.0350666530430316,0.0609968192875385,0.1792171895503997,0.1987951397895813,0.1478627175092697,0.0631524994969368,0.1149662733078002,0.1208722069859504,0.0800847336649894,0.1876664012670517,0.1132346615195274,0.1889074444770813,0.3026071786880493,0.0875562131404876,0.1145876422524452,0.1412074565887451,0.2295726835727691,0.2563415467739105,0.345099925994873,0.2086633592844009,0.2702145874500274,0.2002244591712951,0.8838337063789368,1.3303098678588867,0.685235857963562,0.7671125531196594,0.7597010731697083,0.0198209714144468,0.0274841431528329,0.1010260954499244,0.120052769780159,0.0824237838387489,0.0394574590027332,0.0327439419925212,0.0351915284991264,0.018950879573822,0.0694389939308166,0.0385514795780181,0.0808858349919319,0.1562467068433761,0.0447897613048553,0.0634535402059555,0.1143740341067314,0.1095238104462623,0.1519861817359924,0.2040816396474838,0.1159981787204742,0.1764705926179886,0.1112158372998237,0.4122287929058075,0.6666666865348816,0.3127272725105285,0.4208932518959045,0.4321428537368774
LMBR1,1.119930624961853,1.4898526668548584,1.927113056182861,0.6072930097579956,0.4716796875,1.835641384124756,0.7177261710166931,0.1717783063650131,0.188566505908966,0.481947660446167,0.6240442395210266,0.6001447439193726,1.6097902059555054,0.4560840427875519,1.047492504119873,0.9397197365760804,0.5685520768165588,0.2722993791103363,0.2931014001369476,0.2800993621349334,0.1804956048727035,0.3305120170116424,0.1371026188135147,0.234230175614357,0.285184234380722,0.084175020456314,0.0688381046056747,0.4219948947429657,0.4873149991035461,0.7534836530685425,0.3107959628105163,0.2265713214874267,0.6917386054992676,0.1905697435140609,0.0479601360857486,0.0441176481544971,0.164182037115097,0.1783924698829651,0.2380388379096985,0.6622669696807861,0.2111517339944839,0.4847434163093567,0.5054095983505249,0.2553791999816894,0.1502590626478195,0.1718678474426269,0.1403828561305999,0.1029411777853965,0.1658812463283538,0.0769230797886848,0.1666666716337204,0.1363636404275894,0.0605601817369461,0.0571428574621677
LMBR1L,0.1157699823379516,0.1068713515996933,0.1615336835384369,0.2015033215284347,0.1819507181644439,0.1838733255863189,0.094876654446125,0.0410574115812778,0.046782836318016,0.083026222884655,0.0673680827021598,0.1351822167634964,0.2004269957542419,0.1117406636476516,0.1457267105579376,0.1114825308322906,0.1585129648447036,0.1131654232740402,0.1131757572293281,0.0874856933951377,0.1418864428997039,0.1004846319556236,0.2967809438705444,0.1414482295513153,0.2422961741685867,0.0181111823767423,0.0296931806951761,0.0588235296308994,0.0512684993445873,0.096085637807846,0.1232409849762916,0.1019947305321693,0.1171393319964408,0.0288146696984767,0.0115851759910583,0.0110673131421208,0.0304040797054767,0.0225162021815776,0.0574372336268425,0.1059430614113807,0.0562157221138477,0.0759361982345581,0.0819165408611297,0.0774250477552414,0.070811741054058,0.069552481174469,0.0494530536234378,0.1029411777853965,0.0574929304420948,0.1577909290790558,0.0833333358168602,0.1181818172335624,0.0151400454342365,0.0178571436554193
